instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
42,45328,127,1,3600.116,137.835,9.629,0.5384615384615384,2.1315451703922886e7,2.1195031605932564e7,2.143587180191321e7,4,20,0.1,2
43,34973,144,1,3600.127,3600.02,9.301,2.5000000000000004,4.289262235331333e7,3.585072978102133e7,4.289262235331333e7,4,20,0.1,2
44,s,135,1,i,3600.026,11.102,3.181818181818187,a,4.296592916074658e7,5.534366370959462e7,4,20,0.1,2
45,33736,137,1,3600.037,1494.212,9.105,0.4545454545454509,2.8271063550202962e7,2.4477372359341577e7,2.839344410421381e7,4,20,0.1,2
46,29873,182,1,3600.062,3600.03,10.588,0.38461538461538325,3.3355082323095478e7,2.8077624478781726e7,3.335508232309548e7,4,20,0.1,2
47,s,141,1,i,3600.039,11.719,1.3750000002375007,a,3.645051367413519e7,4.52074029372181e7,4,20,0.1,2
48,32146,180,1,3600.052,3600.057,9.668,0.33333333333333215,2.4237056379126523e7,2.16052508786659e7,2.4237056379126523e7,4,20,0.1,2
49,29268,130,1,3600.002,3600.097,13.212,2.2727272727272716,2.4898132576747682e7,2.3929386333426688e7,2.8191903546696153e7,4,20,0.1,2
4,31290,148,1,3600.118,2105.179,11.158,0.3999999999999986,2.848289548488075e7,2.513882954653564e7,2.848289548488076e7,4,20,0.1,2
50,33632,151,1,3600.183,3600.042,9.693,3.125,3.238772189942411e7,2.8370187520416368e7,3.2387721899424113e7,4,20,0.1,2
5,38457,165,1,3600.047,3600.052,9.252,1.8888888888888813,2.4745898361904047e7,2.250569826816212e7,2.4745898361904055e7,4,20,0.1,2
6,31149,139,1,3600.155,3600.052,12.717,1.0,3.2515053913435765e7,2.8753051851918064e7,3.2515053913435765e7,4,20,0.1,2
7,34399,122,1,3600.006,3600.046,9.068,4.214285714285708,4.0906641704874374e7,3.3236824651021328e7,4.0906641704874374e7,4,20,0.1,2
8,31836,137,1,3600.055,3600.043,10.386,4.666666666666668,4.044042896537971e7,3.399175050426235e7,4.044042896537971e7,4,20,0.1,2
9,30772,153,1,3600.008,3600.035,11.032,3.454545454545454,4.725021439767641e7,3.986756414442342e7,4.725021439767641e7,4,20,0.1,2
1,s,60,1,i,3600.067,10.332,9.5,a,2.14864551503907e7,3.802154965672184e7,4,20,0.1,3
10,25895,64,1,3600.251,3600.035,11.147,8.799999999999999,3.152939356083325e7,1.9880411658701032e7,3.1529393560833253e7,4,20,0.1,3
11,s,64,1,i,3600.05,12.016,8.46153846153846,a,2.3097334157991093e7,3.43069168442236e7,4,20,0.1,3
12,s,53,1,i,3600.046,12.189,12.0,a,2.38037945151915e7,4.255744399749081e7,4,20,0.1,3
13,26059,58,1,3600.168,3600.037,11.955,9.692307692307693,3.013599425350395e7,2.1157435890295926e7,3.0132975358277902e7,4,20,0.1,3
14,s,67,1,i,3600.052,12.804,9.857142857142858,a,2.118556331036084e7,3.2147285966865826e7,4,20,0.1,3
15,s,66,1,i,3600.047,13.705,8.499999999999996,a,2.1122949665358167e7,3.6039196450050615e7,4,20,0.1,3
16,24955,59,1,3600.011,3600.082,14.505,8.600000266026937,2.6343257451726146e7,1.9518955950776782e7,2.6343257451726142e7,4,20,0.1,3
17,s,60,1,i,3600.037,9.938,13.333333333333336,a,2.3037492506765153e7,3.699211939051355e7,4,20,0.1,3
18,s,58,1,i,3600.048,10.01,11.09090909090909,a,1.944761556192675e7,3.388169571975981e7,4,20,0.1,3
19,25520,80,1,3600.092,3600.034,13.748,6.0,3.0558307081048287e7,2.1207672166826595e7,3.055830708104828e7,4,20,0.1,3
2,s,72,1,i,3600.036,9.083,6.0,a,1.7798272619870592e7,2.6510354318149246e7,4,20,0.1,3
20,s,66,1,i,3600.038,11.886,8.750000000975007,a,2.163778999356406e7,3.443816908555472e7,4,20,0.1,3
21,s,62,1,i,3600.05,12.577,10.5,a,2.3909433318313807e7,4.116295929027569e7,4,20,0.1,3
22,s,67,1,i,3600.073,9.778,7.100000000000006,a,1.5351585446219472e7,2.2853837401475627e7,4,20,0.1,3
23,s,67,1,i,3600.038,8.863,7.624999999999982,a,2.3026419152364813e7,3.5714939207072705e7,4,20,0.1,3
24,s,56,1,i,3600.047,9.95,9.100000000000001,a,1.9208610005499516e7,3.422068018489677e7,4,20,0.1,3
25,28460,71,1,3600.042,3600.04,9.69,9.545454545454534,2.3479168885365956e7,1.6567491730424743e7,2.347916888536596e7,4,20,0.1,3
26,s,65,1,i,3600.023,19.612,7.692307692307693,a,1.76394595376649e7,2.6832192565810695e7,4,20,0.1,3
27,s,51,1,i,3600.06,9.018,10.285714285714276,a,2.4522362692352932e7,4.102686730507045e7,4,20,0.1,3
28,s,64,1,i,3600.033,9.096,12.833333333333336,a,2.9526574820163697e7,5.011559867446363e7,4,20,0.1,3
29,29699,70,1,3600.062,3600.041,9.133,6.099999999999991,2.702138608933597e7,1.9489675373518985e7,2.7021386089335974e7,4,20,0.1,3
3,s,61,1,i,3600.037,9.132,10.54545664621029,a,2.2007448001147855e7,3.875913035571566e7,4,20,0.1,3
30,29494,78,1,3600.129,3600.035,8.909,7.0,3.018142646954083e7,2.0445857395849176e7,3.0181426469540834e7,4,20,0.1,3
31,s,56,1,i,3600.038,19.416,12.0,a,2.3231832387749434e7,3.9676677903174594e7,4,20,0.1,3
32,s,58,1,i,3600.028,8.854,12.0,a,1.92669923760431e7,3.1242250824206837e7,4,20,0.1,3
33,s,64,1,i,3600.032,10.645,7.142857142857142,a,2.0258230340795893e7,3.0724301776407897e7,4,20,0.1,3
34,s,58,1,i,3600.039,9.551,9.53846153846154,a,2.0197680308406897e7,3.1299513303699996e7,4,20,0.1,3
35,s,61,1,i,3600.054,10.583,9.437500001043752,a,2.7868172138158582e7,4.8237063959891394e7,4,20,0.1,3
36,29697,68,1,3600.146,3600.032,9.821,6.000000000699991,2.6257670327304006e7,1.7804349313577667e7,2.6257670327304006e7,4,20,0.1,3
37,31055,79,1,3600.001,3600.042,9.121,6.0,2.1787378924148865e7,1.8602462729649622e7,2.4462804496373005e7,4,20,0.1,3
38,s,65,1,i,3600.023,9.045,8.272727272727217,a,2.2035971408830646e7,3.449035022841368e7,4,20,0.1,3
39,30445,82,1,3600.192,3600.041,9.137,6.0,1.972177369838127e7,1.5613193076276401e7,1.9721773698381275e7,4,20,0.1,3
4,s,65,1,i,3600.033,7.882,9.166666666666666,a,1.868142858286036e7,2.848289548488076e7,4,20,0.1,3
40,s,60,1,i,3600.028,9.09,12.100000000000001,a,2.223963543605832e7,3.7029738931704625e7,4,20,0.1,3
41,s,65,1,i,3600.026,9.096,7.75,a,1.9182012404772308e7,3.0208128369439404e7,4,20,0.1,3
42,30159,81,1,3600.015,3600.038,8.909,7.846153846153847,2.1435871801913213e7,1.806410942270752e7,2.143587180191321e7,4,20,0.1,3
43,s,60,1,i,3600.03,9.152,11.99999999999999,a,2.5096124084550645e7,4.289262235331333e7,4,20,0.1,3
44,s,60,1,i,3600.03,9.158,12.090909090909086,a,2.8803615232752174e7,5.534366370959462e7,4,20,0.1,3
45,s,64,1,i,3600.042,8.888,9.0,a,1.835825138317351e7,2.839344410421381e7,4,20,0.1,3
46,s,64,1,i,3600.045,9.081,8.0,a,2.0372491209369734e7,3.335508232309548e7,4,20,0.1,3
47,s,62,1,i,3600.022,7.822,11.230769230769232,a,2.5444386690437645e7,4.52074029372181e7,4,20,0.1,3
48,25565,72,1,3600.112,3600.054,11.897,8.0,2.4237056379126523e7,1.6341906480367532e7,2.4237056379126523e7,4,20,0.1,3
49,s,56,1,i,3600.03,7.549,8.916666666666666,a,1.7148116539289035e7,2.8191903546696153e7,4,20,0.1,3
5,s,58,1,i,3600.025,9.484,7.076923076923078,a,1.6701488535494758e7,2.4745898361904055e7,4,20,0.1,3
50,s,60,1,i,3600.033,7.554,8.000000000900002,a,2.106463590546532e7,3.2387721899424113e7,4,20,0.1,3
6,s,65,1,i,3600.043,9.433,7.230769230769232,a,2.1363522972458526e7,3.2515053913435765e7,4,20,0.1,3
7,s,60,1,i,3600.035,9.865,8.545454545454543,a,3.2075222626649708e7,4.0906641704874374e7,4,20,0.1,3
8,s,63,1,i,3600.051,9.921,8.700000000000003,a,2.4318822963482365e7,4.044042896537971e7,4,20,0.1,3
9,s,58,1,i,3600.048,11.605,12.857142857142858,a,2.8055244769490898e7,4.725021439767641e7,4,20,0.1,3
10,10,8,1,0.384,2.428,10.536,0.6923076923076863,2.5268114827893928e7,2.5268114827893928e7,2.5268114827893924e7,4,20,0.3,1
11,8,6,1,0.336,2.345,10.022,1.0,3.751717626057387e7,3.751717626057387e7,3.751431230425426e7,4,20,0.3,1
12,6,5,1,0.263,1.951,9.06,2.0,9.606329726708313e6,9.606329726708313e6,9.606329726708312e6,4,20,0.3,1
13,7,6,1,0.275,1.98,9.188,1.0,1.9970048339516856e7,1.9970048339516856e7,1.9970048339516863e7,4,20,0.3,1
14,6,4,1,0.267,2.068,9.351,2.0,3.7041341837013178e6,3.7041341837013178e6,3.7041341837013173e6,4,20,0.3,1
15,9,10,1,0.35,2.351,9.988,1.0,3.7307030435145825e7,3.7307030435145825e7,3.7305759715769686e7,4,20,0.3,1
16,4,4,1,0.262,2.059,9.624,6.0,4.6881002680708375e6,4.6881002680708375e6,4.6881002680708375e6,4,20,0.3,1
17,5,4,1,0.309,2.245,10.032,10.0,1.5276362464573404e7,1.5276362464573404e7,1.5276362464573402e7,4,20,0.3,1
18,6,5,1,0.301,2.207,10.145,2.0,1.9851281774296988e7,1.9851716504505288e7,1.9849512261507194e7,4,20,0.3,1
19,4,4,1,0.259,2.08,9.438,2.0,5.288571161267967e6,5.288571161267967e6,5.288571161267968e6,4,20,0.3,1
1,4,4,1,0.262,2.09,9.659,2.0,1.5373110924730454e7,1.5373110924730454e7,1.5373110924730452e7,4,20,0.3,1
20,6,4,1,0.306,2.231,9.948,2.0,1.3727041256243274e7,1.3727041256243274e7,1.372704125624327e7,4,20,0.3,1
21,6,5,1,0.378,2.782,12.815,7.0,1.6502212200638074e7,1.6502212200638074e7,1.6502212200638074e7,4,20,0.3,1
22,8,6,1,0.442,2.439,10.419,1.0,1.4647312974069815e7,1.4647312974069815e7,1.4647312974069811e7,4,20,0.3,1
23,5,4,1,0.338,2.567,11.907,6.0,6.102449477375533e6,6.102449477375533e6,6.102449477375536e6,4,20,0.3,1
24,5,5,1,0.261,2.015,9.213,1.0,8.476433957660431e6,8.47627721946948e6,8.475563949502096e6,4,20,0.3,1
25,3,3,1,0.379,2.956,12.894,1.0,3.2794903123941105e6,3.2794903123941105e6,3.279490312394111e6,4,20,0.3,1
26,5,3,1,0.282,1.913,9.11,5.0,6.720531235998049e6,6.720531235998049e6,6.720531235998049e6,4,20,0.3,1
27,6,5,1,0.313,2.296,10.606,3.0,1.3799343546096552e7,1.3799343546096552e7,1.3799343546096552e7,4,20,0.3,1
28,4,2,1,0.246,1.941,9.095,3.000000000400007,677959.9155680364,677959.9155680364,677959.9155680363,4,20,0.3,1
29,6,4,1,0.272,1.979,9.188,4.0,2.0564330968636457e7,2.0564330968636457e7,2.0564330968636453e7,4,20,0.3,1
2,4,3,1,0.247,1.948,9.121,13.0,1.0534594416818451e7,1.0534594416818451e7,1.0534594416818451e7,4,20,0.3,1
30,9,7,1,0.32,2.096,9.511,1.0,2.3169335314629816e7,2.3169335314629816e7,2.3169157259002537e7,4,20,0.3,1
31,6,6,1,0.328,2.498,10.7,1.0,1.9979959977742486e7,1.9979959977742486e7,1.9977625121348105e7,4,20,0.3,1
32,6,5,1,0.332,2.46,10.621,5.0,1.7986626297797196e7,1.7986626297797196e7,1.7986626297797196e7,4,20,0.3,1
33,8,6,1,0.313,2.088,9.541,2.0000000000001905,2.3197913123584364e7,2.3197913123584364e7,2.319791312358436e7,4,20,0.3,1
34,8,5,1,0.387,2.608,11.803,1.0000000002000036,1.5484791317909135e7,1.5484791317909135e7,1.5484791317909135e7,4,20,0.3,1
35,5,4,1,0.288,2.257,9.963,1.0,9.14362685415505e6,9.14362685415505e6,9.143626854155052e6,4,20,0.3,1
36,7,4,1,0.311,2.169,10.311,5.0,1.3260322878196713e7,1.3260322878196713e7,1.3260322878196709e7,4,20,0.3,1
37,7,4,1,0.308,2.295,10.016,5.0,1.3260322878196713e7,1.3260322878196713e7,1.3260322878196709e7,4,20,0.3,1
38,4,8,1,0.257,2.067,9.475,1.0,2.600111469746904e6,2.600111469746904e6,2.6001114697469044e6,4,20,0.3,1
39,2,1,1,0.291,2.446,11.597,0.0,7757.985771461817,7757.985771461817,7757.985771461819,4,20,0.3,1
3,7,6,1,0.304,2.046,9.302,4.0,2.0788289171558905e7,2.0788289171558905e7,2.0786846298485186e7,4,20,0.3,1
40,7,3,1,0.277,1.956,9.116,8.0,1.940739354789737e7,1.940739354789737e7,1.9407393547897365e7,4,20,0.3,1
41,4,5,1,0.267,2.009,9.329,2.0,621614.7959742454,621614.7959742454,621614.7959742452,4,20,0.3,1
42,7,5,1,0.283,2.077,9.605,3.0,2.8504248153860286e7,2.8504248153860286e7,2.850424815386029e7,4,20,0.3,1
43,7,4,1,0.291,1.989,9.087,11.0,3.4994979542865515e7,3.4994979542865515e7,3.499350659705648e7,4,20,0.3,1
44,14,13,1,0.599,2.282,9.468,0.6111111111111143,5.420207656202943e7,5.420207656202943e7,5.4200217020470485e7,4,20,0.3,1
45,9,7,1,0.322,2.099,9.188,1.0,2.381895114038682e7,2.3823139052566655e7,2.3818269432296854e7,4,20,0.3,1
46,7,6,1,0.305,1.97,9.114,1.0,2.328742473246899e7,2.328742473246899e7,2.3286266801514436e7,4,20,0.3,1
47,4,4,1,0.249,1.989,9.199,2.0,6.879289414398801e6,6.879289414398801e6,6.879289414398799e6,4,20,0.3,1
48,5,5,1,0.271,2.183,9.99,1.0,1.0650007659897162e6,1.0650007659897162e6,1.0650007659897162e6,4,20,0.3,1
49,5,5,1,0.349,2.849,12.59,7.0,8.79148191251725e6,8.79342194320666e6,8.791464245189438e6,4,20,0.3,1
4,4,3,1,0.258,2.068,9.577,8.0,1.0884915684736887e7,1.0884915684736887e7,1.0884915684736887e7,4,20,0.3,1
50,3,3,1,0.298,2.292,10.505,8.0,2.197090714069855e6,2.197090714069855e6,2.197090714069855e6,4,20,0.3,1
5,8,6,1,0.292,2.054,9.198,5.0,2.1883725604763824e7,2.1883725604763824e7,2.188372560476383e7,4,20,0.3,1
6,5,5,1,0.264,2.061,9.439,2.0,4.133252230421886e6,4.133252230421886e6,4.133252230421887e6,4,20,0.3,1
7,7,7,1,0.283,2.061,9.503,2.0,1.279022073253752e7,1.279022073253752e7,1.2790220732537517e7,4,20,0.3,1
8,3,4,1,0.258,2.115,9.678,6.0,5.876594153526428e6,5.876594153526428e6,5.876594153526427e6,4,20,0.3,1
9,7,5,1,0.281,2.015,9.166,6.0,2.5350753804721825e7,2.5350753804721825e7,2.535075380472182e7,4,20,0.3,1
10,36429,123,1,3600.016,212.023,10.23,1.0,2.5064369889306486e7,2.374002778848812e7,2.5268114827893924e7,4,20,0.3,2
11,55325,103,1,3600.095,83.528,10.487,1.0,3.654327574469536e7,3.557223918513645e7,3.751431230425426e7,4,20,0.3,2
12,3050,31,1,39.635,7.117,11.479,1.0,9.606329726708308e6,9.606329726708312e6,9.606329726708312e6,4,20,0.3,2
13,18936,42,1,263.557,10.065,9.262,0.5555555555555571,1.9725059776023414e7,1.9725059776023418e7,1.9970048339516863e7,4,20,0.3,2
14,90,12,1,0.989,2.615,8.909,1.0,3.704134183701317e6,3.7041341837006994e6,3.7041341837013173e6,4,20,0.3,2
15,64326,87,1,3600.001,46.47,8.959,0.6999999999999957,3.622984746720427e7,3.539290634972199e7,3.7305759715769686e7,4,20,0.3,2
16,28,13,1,0.568,2.998,10.188,2.0,4.688100268070837e6,4.6881002680708375e6,4.6881002680708375e6,4,20,0.3,2
17,13236,35,1,170.418,6.975,9.427,1.0,1.5276362464573402e7,1.5276362464573406e7,1.5276362464573402e7,4,20,0.3,2
18,5388,61,1,70.599,17.357,10.56,1.0,1.9729241139388844e7,1.9729241139388848e7,1.9849512261507194e7,4,20,0.3,2
19,32,11,1,0.662,3.241,9.522,3.0,5.288571161267967e6,5.288571161267968e6,5.288571161267968e6,4,20,0.3,2
1,7048,69,1,114.847,25.285,11.811,0.0714285714285694,1.5239481626401715e7,1.5239481626401717e7,1.5373110924730452e7,4,20,0.3,2
20,5806,49,1,71.604,10.225,10.847,1.0,1.372704125624327e7,1.3727041256243272e7,1.372704125624327e7,4,20,0.3,2
21,18582,60,1,310.386,18.218,10.514,1.6309204688980117e-6,1.5908742926860986e7,1.5908742645986356e7,1.6502212200638074e7,4,20,0.3,2
22,15266,42,1,250.152,11.306,10.788,0.27777777777777857,1.440335484052968e7,1.4403354761328502e7,1.4647312974069811e7,4,20,0.3,2
23,60,14,1,0.912,4.124,12.388,1.0,6.102449477375533e6,6.102449477375534e6,6.102449477375536e6,4,20,0.3,2
24,118,16,1,1.358,3.322,9.919,1.0000000002000036,8.475563949502094e6,8.475563949502096e6,8.475563949502096e6,4,20,0.3,2
25,36,9,1,0.563,2.467,9.941,2.0,3.2794903123941105e6,3.279490312394111e6,3.279490312394111e6,4,20,0.3,2
26,1850,22,1,17.779,4.049,9.599,1.0,6.720531235998049e6,6.720531235998049e6,6.720531235998049e6,4,20,0.3,2
27,32532,50,1,623.145,12.212,9.875,0.5833333333333357,1.379934354609655e7,1.3799343546096552e7,1.3799343546096552e7,4,20,0.3,2
28,12,15,1,0.329,2.938,9.593,1.0,677959.9155680364,677959.9155680364,677959.9155680363,4,20,0.3,2
29,25252,68,1,406.27,19.579,9.857,1.0,2.056433096863645e7,2.056433096863646e7,2.0564330968636453e7,4,20,0.3,2
2,7672,33,1,107.57,9.958,13.062,0.9999995560000627,1.053459441681845e7,1.0534594416818453e7,1.0534594416818451e7,4,20,0.3,2
30,53956,48,1,1378.65,12.581,9.154,1.3157894736842124,2.1598990483995497e7,2.159899048399548e7,2.3169157259002537e7,4,20,0.3,2
31,105419,83,1,3196.372,36.605,9.163,1.599921652939429e-6,1.9478283517985992e7,1.9478283517985992e7,1.9977625121348105e7,4,20,0.3,2
32,3878,44,1,44.45,10.568,9.915,0.2352941176470517,1.7636343690796826e7,1.7636343690796826e7,1.7986626297797196e7,4,20,0.3,2
33,64910,84,1,3600.059,62.521,10.445,1.0,2.2066542574250497e7,2.1727134798488673e7,2.319791312358436e7,4,20,0.3,2
34,99841,80,1,3600.048,32.665,9.271,0.34999999999999787,1.5269827986551082e7,1.5269827986551084e7,1.5484791317909135e7,4,20,0.3,2
35,3804,27,1,37.669,5.054,9.39,1.0,9.02338598318632e6,9.023385983186318e6,9.143626854155052e6,4,20,0.3,2
36,14932,38,1,193.307,6.82,9.5,1.0,1.3260322878196707e7,1.3260322878196707e7,1.3260322878196709e7,4,20,0.3,2
37,14932,38,1,199.134,6.981,9.837,1.0,1.3260322878196707e7,1.3260322878196707e7,1.3260322878196709e7,4,20,0.3,2
38,50,10,1,0.602,2.262,9.207,1.0,2.600111469746904e6,2.6001114697465897e6,2.6001114697469044e6,4,20,0.3,2
39,2,1,1,0.244,1.998,9.092,0.0,7757.985771461817,7757.985771388747,7757.985771461819,4,20,0.3,2
3,34814,56,1,904.01,31.414,9.29,0.15789473684210975,1.9310520564846046e7,1.9310520564846046e7,2.0786846298485186e7,4,20,0.3,2
40,16446,55,1,269.861,14.454,9.057,0.31249999999998934,1.8187694642751962e7,1.81876945902885e7,1.9407393547897365e7,4,20,0.3,2
41,8,15,1,0.3,3.351,9.616,1.0,621614.7959742454,621614.7959742454,621614.7959742452,4,20,0.3,2
42,50922,90,1,1626.5,73.753,9.321,0.0625,2.7237735299385272e7,2.7237734783680078e7,2.850424815386029e7,4,20,0.3,2
43,37528,76,1,1376.108,62.183,10.239,6.472328185900118e-6,3.2005150714385696e7,3.2005150714385696e7,3.499350659705648e7,4,20,0.3,2
44,28635,130,1,3600.127,3600.03,8.916,1.8124999999999976,5.4200217020470485e7,4.514865017742711e7,5.4200217020470485e7,4,20,0.3,2
45,78438,87,1,3600.032,34.948,9.082,0.13333333333333286,2.381826943229685e7,2.381826943229686e7,2.3818269432296854e7,4,20,0.3,2
46,45964,80,1,2230.073,57.585,8.925,0.3125,2.158870632598403e7,2.158870632598403e7,2.3286266801514436e7,4,20,0.3,2
47,32,20,1,0.587,4.842,10.26,1.0,6.879289414398801e6,6.879289414398802e6,6.879289414398799e6,4,20,0.3,2
48,12,5,1,0.32,2.668,11.07,1.0,1.065000765989716e6,1.0650007659897162e6,1.0650007659897162e6,4,20,0.3,2
49,92,17,1,1.268,3.644,11.188,1.0,8.791464245189434e6,8.791464245189436e6,8.791464245189438e6,4,20,0.3,2
4,16872,73,1,398.686,24.065,9.658,0.7999999999999972,1.0526300048665905e7,1.0526300048665907e7,1.0884915684736887e7,4,20,0.3,2
50,16,6,1,0.367,2.361,9.884,1.0,2.197090714069855e6,2.197090714069855e6,2.197090714069855e6,4,20,0.3,2
5,73254,78,1,1791.295,22.397,9.194,0.39999999999999997,2.176351745196211e7,2.1763517451962113e7,2.188372560476383e7,4,20,0.3,2
6,76,12,1,0.925,2.813,10.301,2.0,4.133252230421886e6,4.1332522304218784e6,4.133252230421887e6,4,20,0.3,2
7,17530,52,1,263.392,12.435,10.062,2.0,1.2431877685208907e7,1.2431877685208907e7,1.2790220732537517e7,4,20,0.3,2
8,36,10,1,0.635,2.828,10.46,3.0,5.876594153526427e6,5.876594153526427e6,5.876594153526427e6,4,20,0.3,2
9,56126,60,1,1379.886,17.596,9.248,1.0,2.4843825801944304e7,2.4843825801944308e7,2.535075380472182e7,4,20,0.3,2
1,35742,133,1,3600.025,3600.049,9.031,2.9999999999999996,1.537311092473045e7,1.417030545417422e7,1.5373110924730452e7,4,20,0.3,3
10,27669,61,1,3600.075,3600.031,8.929,10.0,2.5268114827893928e7,1.9359511608858142e7,2.5268114827893924e7,4,20,0.3,3
11,27489,92,1,3600.122,3600.043,9.68,7.199999999999989,3.7514312304254256e7,2.9989335449471254e7,3.751431230425426e7,4,20,0.3,3
12,34183,127,1,3600.124,3600.066,9.316,1.0,9.606329726708308e6,9.49205074799746e6,9.606329726708312e6,4,20,0.3,3
13,30924,114,1,3600.112,3600.071,9.68,2.473684210526315,1.9970048339516852e7,1.862262000262556e7,1.9970048339516863e7,4,20,0.3,3
14,6639,44,1,73.178,28.66,11.599,1.0,3.7041341837013164e6,3.7041341837013173e6,3.7041341837013173e6,4,20,0.3,3
15,26998,96,1,3600.183,3600.041,11.619,5.949999999999996,3.730575971576966e7,3.108914256737706e7,3.7305759715769686e7,4,20,0.3,3
16,32439,89,1,3600.237,125.978,11.676,1.0,4.688100268070837e6,4.6881002680708375e6,4.6881002680708375e6,4,20,0.3,3
17,34320,148,1,3600.001,3600.038,8.924,1.94736842105263,1.5276362464573402e7,1.5276362464573404e7,1.5276362464573402e7,4,20,0.3,3
18,36063,132,1,3600.127,3600.057,8.941,4.0,1.9849512261507187e7,1.8526466234567482e7,1.9849512261507194e7,4,20,0.3,3
19,80141,41,1,1515.882,32.909,8.954,1.0,5.288571161267966e6,5.288571161267968e6,5.288571161267968e6,4,20,0.3,3
2,32703,142,1,3600.185,3600.064,11.615,1.0,1.053459441681845e7,1.0319635242740123e7,1.0534594416818451e7,4,20,0.3,3
20,37435,173,1,3600.001,3600.034,8.985,1.0,1.3727041256243268e7,1.3470596330381988e7,1.372704125624327e7,4,20,0.3,3
21,29002,95,1,3600.092,3600.035,9.639,4.285715237391439,1.6502212200638073e7,1.4484361611521035e7,1.6502212200638074e7,4,20,0.3,3
22,30045,102,1,3600.192,3600.049,9.666,2.0,1.464731297406981e7,1.342746258266833e7,1.4647312974069811e7,4,20,0.3,3
23,70564,58,1,3600.004,69.412,9.671,1.0,6.102449477375533e6,6.102449477375535e6,6.102449477375536e6,4,20,0.3,3
24,44418,114,1,3600.232,689.451,9.637,1.0000000000000036,8.475563949502094e6,8.475563844103344e6,8.475563949502096e6,4,20,0.3,3
25,32037,53,1,3600.109,24.676,9.175,1.0,3.2794903123941096e6,3.2794903123941114e6,3.279490312394111e6,4,20,0.3,3
26,29536,187,1,3600.232,3600.087,9.89,2.0,6.720531235998049e6,6.325850941795542e6,6.720531235998049e6,4,20,0.3,3
27,2111,133,1,28.494,3600.059,9.181,1.8823529414647169,8.968397540685602e6,1.2738110796888638e7,1.3799343546096552e7,4,20,0.3,3
28,46469,73,1,3600.033,72.281,9.175,3.0,677959.9155674055,677959.9155680364,677959.9155680363,4,20,0.3,3
29,33684,128,1,3600.089,3600.043,9.238,3.000000000000121,2.056433096863645e7,1.9650718359266378e7,2.0564330968636453e7,4,20,0.3,3
3,34714,70,1,3600.001,3600.026,17.436,4.789473684210527,2.0332602377096597e7,1.726637511117298e7,2.0786846298485186e7,4,20,0.3,3
30,30087,103,1,3600.195,3600.047,8.809,3.3888888888888857,2.2384081136514794e7,1.9636230392674826e7,2.3169157259002537e7,4,20,0.3,3
31,29573,106,1,3600.224,3600.048,8.747,2.882352941176471,1.99776251213481e7,1.7980168431841202e7,1.9977625121348105e7,4,20,0.3,3
32,31520,132,1,3600.121,3600.09,9.228,2.555555555555557,1.7986626297797192e7,1.6702204330124866e7,1.7986626297797196e7,4,20,0.3,3
33,25998,65,1,3600.137,3600.05,12.17,5.0,2.308477603859451e7,1.85593291388522e7,2.319791312358436e7,4,20,0.3,3
34,29874,101,1,3600.143,3600.068,9.011,2.444444444444471,1.548479131790913e7,1.4195043141502943e7,1.5484791317909135e7,4,20,0.3,3
35,37147,176,1,3600.079,3600.053,8.948,1.0,9.02338598318632e6,8.90312040535754e6,9.143626854155052e6,4,20,0.3,3
36,32091,140,1,3600.014,3600.053,8.878,2.0,1.3260322878196705e7,1.265223834599381e7,1.3260322878196709e7,4,20,0.3,3
37,32131,140,1,3600.189,3600.068,8.819,2.0,1.3260322878196705e7,1.265223834599381e7,1.3260322878196709e7,4,20,0.3,3
38,33838,80,1,3600.043,145.007,8.981,1.0,2.600111469746904e6,2.600111469746904e6,2.6001114697469044e6,4,20,0.3,3
39,2,1,1,0.235,1.932,8.889,0.0,7757.985771461817,7757.985771318898,7757.985771461819,4,20,0.3,3
4,39991,111,1,3600.037,3600.042,9.008,1.9333333333333336,1.0645837563105598e7,9.569830161739657e6,1.0884915684736887e7,4,20,0.3,3
40,31653,106,1,3600.101,3600.042,8.869,4.0,1.940739354789736e7,1.6635253872124534e7,1.9407393547897365e7,4,20,0.3,3
41,10,17,1,0.327,4.441,8.91,1.0,621614.7959742454,621614.6731162417,621614.7959742452,4,20,0.3,3
42,29512,79,1,3600.079,3600.046,10.349,5.5,2.8263798009649567e7,2.3944751341692407e7,2.850424815386029e7,4,20,0.3,3
43,27820,71,1,3600.002,3600.027,10.403,7.0,3.461994642404337e7,2.739775413837404e7,3.499350659705648e7,4,20,0.3,3
44,s,77,1,i,3600.043,8.985,8.549999999999999,a,3.541840044519093e7,5.4200217020470485e7,4,20,0.3,3
45,31642,104,1,3600.013,3600.064,8.995,2.9999999999999716,2.3818269432296854e7,2.165354963728342e7,2.3818269432296854e7,4,20,0.3,3
46,31107,77,1,3600.216,3600.045,8.908,6.0,2.30437638636046e7,1.855717821510213e7,2.3286266801514436e7,4,20,0.3,3
47,55252,63,1,3600.088,72.233,8.886,0.1764691256117672,6.879289414398801e6,6.879289414398802e6,6.879289414398799e6,4,20,0.3,3
48,72400,73,1,3600.041,44.427,8.902,1.8200576619165076e-6,1.065000765989095e6,1.065000699238428e6,1.0650007659897162e6,4,20,0.3,3
49,45178,76,1,3600.2,75.684,8.953,1.0,8.791464245189434e6,8.566270766676115e6,8.791464245189438e6,4,20,0.3,3
