instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
47,40317,138,1,3600.092,467.141,10.394,0.33333333333333215,2.4769064141381934e7,2.1085607719458524e7,2.5023095635492407e7,4,15,0.1,2
48,42436,164,1,3600.012,2102.396,9.307,0.2727272727272734,2.8440799224649448e7,2.434355234412101e7,2.8681813747033477e7,4,15,0.1,2
49,38575,181,1,3600.13,3600.022,10.386,3.4,2.6387892003404636e7,2.190100398818311e7,2.6387892003404636e7,4,15,0.1,2
4,39730,164,1,3600.101,3600.029,8.965,1.8333333333333357,3.025155404959948e7,2.5606788072359614e7,3.025155404959948e7,4,15,0.1,2
50,42713,158,1,3600.048,898.287,9.92,0.571428571428573,2.4982271560316052e7,2.280993289822279e7,2.5118043427799705e7,4,15,0.1,2
5,42835,133,1,3600.118,710.172,8.893,0.3750000000000033,2.3720793941027787e7,2.093024050207767e7,2.395334501068777e7,4,15,0.1,2
6,37979,141,1,3600.023,905.778,9.615,0.1999999999999993,2.73931222829523e7,2.4041276707556006e7,2.7509778545525823e7,4,15,0.1,2
7,38926,129,1,3600.097,727.05,9.396,2.571428571428573,1.76247442145064e7,1.5752272594869971e7,1.7845034406448152e7,4,15,0.1,2
8,38996,119,1,3600.008,367.205,10.034,0.3749999999999929,1.877706988530137e7,1.6753338176387794e7,1.8889502087094273e7,4,15,0.1,2
9,33788,240,1,3600.004,3600.045,10.602,0.4444444445888891,3.333718698515119e7,2.6556921503623202e7,3.3337186985151194e7,4,15,0.1,2
10,32052,69,1,3600.09,3600.045,9.555,7.000000000800004,1.0e20,1.7120092137061894e7,2.599684386280309e7,4,15,0.1,3
11,29952,72,1,3600.049,3600.038,9.169,6.0,2.8355840183994696e7,1.8818181840644382e7,2.8355840183994703e7,4,15,0.1,3
12,31452,74,1,3600.099,3600.042,9.321,7.5,1.4475224046683043e7,1.0065998412248464e7,1.4475224046683045e7,4,15,0.1,3
13,33074,95,1,3600.056,3600.034,9.065,4.0,1.9385874796476655e7,1.3411946203094495e7,1.9385874796476662e7,4,15,0.1,3
14,29220,95,1,3600.208,3600.048,9.713,3.8333333333333357,2.0617483706127007e7,1.3222705064714843e7,2.0617483706127003e7,4,15,0.1,3
15,32611,73,1,3600.086,3600.044,9.191,10.125,2.263432073863759e7,1.519897340857238e7,2.2634320738637585e7,4,15,0.1,3
16,32015,66,1,3600.178,3600.031,9.439,7.499999999999993,2.573963546615307e7,1.6766566891210012e7,2.5739635466153074e7,4,15,0.1,3
17,32029,67,1,3600.145,3600.032,9.233,10.333333333333334,1.0e20,1.353642536247338e7,2.1996133670677073e7,4,15,0.1,3
18,31074,71,1,3600.127,3600.06,9.135,6.555555555555562,3.2835757780675065e7,2.0669832794771954e7,3.2835757780675057e7,4,15,0.1,3
19,30803,72,1,3600.125,3600.068,9.377,5.111111111111111,1.9879581681345098e7,1.321689607152961e7,1.98795816813451e7,4,15,0.1,3
1,32573,71,1,3600.063,3600.04,9.529,9.0,2.4409793810916636e7,1.5523510434810072e7,2.4409793810916632e7,4,15,0.1,3
20,31220,72,1,3600.074,3600.038,9.125,7.4999999999999964,3.1348776007204417e7,2.101569965608402e7,3.1348776007204413e7,4,15,0.1,3
21,31031,80,1,3600.042,3600.033,19.771,8.857142857142858,1.0e20,1.914114300581515e7,3.0900317830647126e7,4,15,0.1,3
22,30026,72,1,3600.118,3600.048,9.044,9.125000000000004,1.0e20,1.7450567239298366e7,2.8066699103712533e7,4,15,0.1,3
23,30233,64,1,3600.138,3600.031,9.52,9.909090909090908,1.0e20,1.740078027960133e7,3.0011319913532346e7,4,15,0.1,3
24,29365,66,1,3600.113,3600.046,9.849,7.25,1.731926956975203e7,1.1722345929404957e7,1.7319269569752034e7,4,15,0.1,3
25,30516,69,1,3600.161,3600.051,9.12,8.250000000000012,1.0e20,2.1982431624325827e7,3.705442237288461e7,4,15,0.1,3
26,30607,73,1,3600.065,3600.039,8.974,8.777777777777779,3.330554630974638e7,1.97831340397862e7,3.330554630974638e7,4,15,0.1,3
27,28671,65,1,3600.162,3600.055,8.956,11.222222222222221,1.0e20,1.5795963988722067e7,2.6289003736442175e7,4,15,0.1,3
