instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
1,35990,125,1,3600.084,3600.043,10.392,4.199999999999989,2.5230054538493577e7,1.8327170043621104e7,2.5430095141768754e7,6,10,0.3,3
10,37105,110,1,3600.047,3600.04,10.116,3.1666666666666607,2.1633348759895064e7,1.6102586325451426e7,2.197826130044808e7,6,10,0.3,3
11,42142,85,1,3600.035,3600.022,10.335,5.0,1.4540321997505745e7,1.211699846377974e7,1.514612588008258e7,6,10,0.3,3
12,37340,129,1,3600.043,3600.034,11.116,3.111111111522227,2.5141038043849524e7,1.786419781161332e7,2.525129683034748e7,6,10,0.3,3
13,57774,169,1,3600.059,3600.042,11.031,0.5555555555555571,1.3654820787944308e7,1.2652793428412458e7,1.4782104101156984e7,6,10,0.3,3
14,105419,97,1,3600.067,770.191,18.928,0.44444444444444464,7.128054260221297e6,6.908949145266084e6,7.676004987933197e6,6,10,0.3,3
15,36268,94,1,3600.143,3600.044,11.19,5.0,2.6518381332137614e7,1.866702181051101e7,2.6518381332137614e7,6,10,0.3,3
16,34014,94,1,3600.177,3600.063,10.806,8.888888888888886,3.0019055694294464e7,2.0989546988297265e7,3.0141080281980716e7,6,10,0.3,3
17,9381,25,1,71.334,7.842,10.144,0.8888886788249345,1.7394752846233358e6,1.739475284623336e6,1.739475284623336e6,6,10,0.3,3
18,46249,163,1,3600.172,3600.106,20.851,1.0999999999999943,8.0460351874913e6,7.333229066684582e6,8.758854288710766e6,6,10,0.3,3
19,51170,132,1,3600.007,3600.069,19.116,1.1428571428571348,1.1457474964515774e7,9.321830930671364e6,1.2428293143451858e7,6,10,0.3,3
2,36852,88,1,3600.146,3600.06,10.276,10.222222223344446,3.4622849970484555e7,2.4058078459187344e7,3.475013605929239e7,6,10,0.3,3
20,47938,117,1,3600.013,3600.046,10.257,3.0,7.961121902375131e6,7.485916805909342e6,8.198720947183211e6,6,10,0.3,3
21,36328,100,1,3600.024,3600.077,11.544,1.5714285714285712,1.436039487294094e7,1.1556559106404908e7,1.4696874924518917e7,6,10,0.3,3
22,37997,107,1,3600.109,3600.08,10.349,2.0,1.997847614890839e7,1.575970127738022e7,2.308052551240907e7,6,10,0.3,3
23,36505,109,1,3600.001,3600.049,11.404,3.666666666666668,2.9077622972482666e7,2.0302702216406953e7,2.9208592434572116e7,6,10,0.3,3
24,43173,86,1,3600.022,3600.115,11.484,2.0,1.4074991112529203e7,1.1504999478301575e7,1.5054035544615922e7,6,10,0.3,3
25,53103,105,1,3600.005,3600.041,10.753,5.0,9.8841950759268e6,8.761331470239487e6,1.044565185169942e7,6,10,0.3,3
26,34154,116,1,3600.18,3600.082,10.585,1.8571428571428612,2.5277434991709407e7,1.7021810416260622e7,2.5404450738764644e7,6,10,0.3,3
27,112975,67,1,1891.807,38.841,10.154,0.9999999999999947,5.641703615250451e6,5.641703615250451e6,6.254466887738636e6,6,10,0.3,3
28,43328,124,1,3600.018,3600.104,9.969,1.2999999999999972,7.961121902375131e6,7.485923812758978e6,8.198720947183211e6,6,10,0.3,3
29,43979,161,1,3600.056,3600.039,10.167,3.5,1.0291734143807665e7,9.443185276453944e6,1.0609941780755993e7,6,10,0.3,3
3,116503,104,1,3600.001,498.723,10.15,0.29999999999999716,4.422947385785621e6,4.422946428380031e6,5.142497129270974e6,6,10,0.3,3
30,34551,100,1,3600.036,3600.02,9.43,5.25,3.2023025430999063e7,2.1904626878469244e7,3.2023025430999067e7,6,10,0.3,3
31,47264,111,1,3600.153,3600.041,11.225,1.0,1.1220047266655434e7,9.566829818124156e6,1.2400881278358178e7,6,10,0.3,3
32,38155,112,1,3600.075,3600.06,10.225,4.5,1.7110624221871078e7,1.3420496660549225e7,1.7334275736509368e7,6,10,0.3,3
33,51165,141,1,3600.009,3600.045,11.775,0.9000000000000021,1.0445950425440608e7,1.0216384226168374e7,1.0905000396232434e7,6,10,0.3,3
34,34589,126,1,3600.148,3600.084,10.672,4.000000000000012,1.915146829932128e7,1.3928598855238214e7,1.9151468299321286e7,6,10,0.3,3
35,32251,121,1,3600.055,3600.035,11.175,5.0,2.3043657276484136e7,1.6165700983443856e7,2.3043657276484136e7,6,10,0.3,3
36,35372,119,1,3600.096,3600.148,9.601,3.500000000450001,2.588653355311047e7,1.8733871932572473e7,2.6311786317456115e7,6,10,0.3,3
37,35913,128,1,3600.194,3600.065,11.007,1.3333333333333357,1.7201615966820277e7,1.4399027695608232e7,1.7838568598450363e7,6,10,0.3,3
38,70018,129,1,3600.051,2357.441,19.233,0.375,8.279691153081685e6,7.806680322855599e6,8.870982113607889e6,6,10,0.3,3
39,34228,101,1,3600.013,3600.039,12.192,2.625,1.2453138127374323e7,9.713867730659284e6,1.282667691305649e7,6,10,0.3,3
4,32651,134,1,3600.042,3600.047,12.173,1.5,1.9863362695308223e7,1.3905365071716331e7,1.9863362695308223e7,6,10,0.3,3
40,43591,111,1,3600.157,1051.501,9.693,0.19999999999998863,9.184062238402387e6,8.550766034094505e6,9.184062238402389e6,6,10,0.3,3
41,95917,114,1,3600.015,980.927,8.872,4.4998545656316224e-6,6.809123316129903e6,6.809117451493871e6,7.439434831866648e6,6,10,0.3,3
42,43697,137,1,3600.022,3600.057,8.879,2.444444444444471,1.7231848336595725e7,1.4235685285287296e7,1.842238586322618e7,6,10,0.3,3
43,54089,98,1,3600.051,3600.076,9.985,1.8999999999999986,1.2968848912528649e7,1.1254173520658292e7,1.3826181691797199e7,6,10,0.3,3
44,49599,149,1,3600.157,2226.273,8.969,1.9999686600158384e-6,7.018128370030101e6,6.339173290514527e6,7.697083449545676e6,6,10,0.3,3
45,38826,114,1,3600.025,3600.045,8.887,4.0000000000000036,1.6425819929734476e7,1.2955982143837163e7,1.6657146538666522e7,6,10,0.3,3
46,33793,91,1,3600.118,3600.057,12.364,2.9000000000000057,1.4209846796986943e7,1.1258964294476153e7,1.5084181670024266e7,6,10,0.3,3
47,40937,37,1,611.837,23.833,11.954,0.20000032678508717,2.4283974451793744e6,2.428397445179375e6,2.4283974451793744e6,6,10,0.3,3
48,34321,92,1,3600.054,3600.053,12.084,2.0,1.1477057571356803e7,9.328420843438469e6,1.197498674048031e7,6,10,0.3,3
49,37256,107,1,3600.174,3600.094,12.056,3.0,6.901749416403587e6,5.889768421663036e6,7.085744528288458e6,6,10,0.3,3
5,36871,127,1,3600.149,3600.031,10.3,5.0,3.36625946940838e7,2.2002691822871484e7,3.366259469408381e7,6,10,0.3,3
