instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
46,29873,182,1,3600.062,3600.03,10.588,0.38461538461538325,3.3355082323095478e7,2.8077624478781726e7,3.335508232309548e7
47,s,141,1,i,3600.039,11.719,1.3750000002375007,a,3.645051367413519e7,4.52074029372181e7
48,32146,180,1,3600.052,3600.057,9.668,0.33333333333333215,2.4237056379126523e7,2.16052508786659e7,2.4237056379126523e7
49,29268,130,1,3600.002,3600.097,13.212,2.2727272727272716,2.4898132576747682e7,2.3929386333426688e7,2.8191903546696153e7
4,31290,148,1,3600.118,2105.179,11.158,0.3999999999999986,2.848289548488075e7,2.513882954653564e7,2.848289548488076e7
50,33632,151,1,3600.183,3600.042,9.693,3.125,3.238772189942411e7,2.8370187520416368e7,3.2387721899424113e7
5,38457,165,1,3600.047,3600.052,9.252,1.8888888888888813,2.4745898361904047e7,2.250569826816212e7,2.4745898361904055e7
6,31149,139,1,3600.155,3600.052,12.717,1.0,3.2515053913435765e7,2.8753051851918064e7,3.2515053913435765e7
7,34399,122,1,3600.006,3600.046,9.068,4.214285714285708,4.0906641704874374e7,3.3236824651021328e7,4.0906641704874374e7
8,31836,137,1,3600.055,3600.043,10.386,4.666666666666668,4.044042896537971e7,3.399175050426235e7,4.044042896537971e7
9,30772,153,1,3600.008,3600.035,11.032,3.454545454545454,4.725021439767641e7,3.986756414442342e7,4.725021439767641e7
