instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k
10,s,68,1,i,3600.053,9.819,15.166666666666664,a,1.810576207389641e7,2.928462642545079e7,8,15,0.1,3
11,s,63,1,i,3600.074,10.671,9.888888888888893,a,1.9347970490293544e7,3.1440105210026734e7,8,15,0.1,3
12,28695,68,1,3600.125,3600.032,9.201,5.999999999999998,2.4049352524958894e7,1.5782513468411146e7,2.4049352524958897e7,8,15,0.1,3
13,s,65,1,i,3600.044,12.282,8.111111111111098,a,1.7490287521970935e7,2.816565516468624e7,8,15,0.1,3
14,s,59,1,i,3600.033,10.296,10.999999999999915,a,1.9336865210512765e7,3.2064287819996834e7,8,15,0.1,3
15,s,62,1,i,3600.057,12.97,11.100000000000001,a,2.0741969433093913e7,3.469769435123977e7,8,15,0.1,3
16,26148,68,1,3600.047,3600.057,13.173,10.454545454545455,2.655441942684267e7,1.6851994576262902e7,2.655441942684267e7,8,15,0.1,3
17,s,72,1,i,3600.045,12.262,6.624999999999997,a,1.5694765176403236e7,2.5626379625625774e7,8,15,0.1,3
18,27869,67,1,3600.092,3600.056,11.258,7.81818181818182,2.6176504737557888e7,1.568306935191062e7,2.6176504737557884e7,8,15,0.1,3
19,s,69,1,i,3600.041,10.569,7.0,a,2.517353142925953e7,4.151599940070301e7,8,15,0.1,3
1,29809,70,1,3600.028,3600.044,10.25,8.444444444444443,2.4795084129774734e7,1.6983162894400515e7,2.4795084129774734e7,8,15,0.1,3
20,30684,75,1,3600.076,3600.066,9.858,6.874999999999998,1.609533045459794e7,1.2546938856946137e7,1.609533045459794e7,8,15,0.1,3
21,s,68,1,i,3600.059,12.75,8.222222222222213,a,1.855467087938321e7,3.067659654061369e7,8,15,0.1,3
22,s,64,1,i,3600.062,10.25,10.142857142857142,a,1.9826226008675218e7,3.463411766843143e7,8,15,0.1,3
23,s,72,1,i,3600.041,10.543,10.111111112222233,a,1.9835804164472234e7,3.313416621573223e7,8,15,0.1,3
24,27546,72,1,3600.096,3600.047,10.878,8.111111111111093,3.2715946902032167e7,2.054585224159232e7,3.271594690203217e7,8,15,0.1,3
25,28224,75,1,3600.101,3600.056,9.989,5.222222222222221,1.5499087531247884e7,1.1745587481209425e7,1.5499087531247886e7,8,15,0.1,3
26,27513,60,1,3600.037,3600.031,10.236,8.75,2.192342234410215e7,1.3674102366848975e7,2.192342234410215e7,8,15,0.1,3
27,29757,69,1,3600.051,3600.036,10.162,10.600000000000001,2.953011416025816e7,2.1256796241046317e7,2.9530114160258163e7,8,15,0.1,3
28,s,67,1,i,3600.041,9.489,9.125,a,1.655702767487847e7,2.8665419730259128e7,8,15,0.1,3
29,s,62,1,i,3600.036,12.163,12.3,a,2.091656175727522e7,3.651054170794533e7,8,15,0.1,3
2,s,64,1,i,3600.032,10.245,11.5,a,2.332593041917567e7,4.0613822929794274e7,8,15,0.1,3
30,30416,89,1,3600.191,3600.037,10.91,6.0,1.8720541715891745e7,1.4793301896311892e7,1.8720541715891752e7,8,15,0.1,3
31,s,61,1,i,3600.034,10.333,11.0,a,1.732111825894921e7,2.9562740247213367e7,8,15,0.1,3
32,s,65,1,i,3600.053,10.79,7.750000000000002,a,1.623569659486562e7,2.5909835625108477e7,8,15,0.1,3
33,26834,62,1,3600.19,3600.065,11.202,7.7142857142857135,2.3931686406962883e7,1.5828015159683017e7,2.393168640696289e7,8,15,0.1,3
34,28530,74,1,3600.2,3600.042,9.671,10.0,2.5611770460994113e7,1.5701862695530515e7,2.561177046099411e7,8,15,0.1,3
35,26549,79,1,3600.245,3600.052,12.986,7.399999999999998,2.4072660958565146e7,1.630764032793379e7,2.407266095856515e7,8,15,0.1,3
36,28912,86,1,3600.003,3600.022,9.522,5.0,1.850735992811039e7,1.3718982351382699e7,1.850735992811039e7,8,15,0.1,3
37,s,63,1,i,3600.045,12.535,11.636363636363647,a,2.0472784958915073e7,3.62920719712133e7,8,15,0.1,3
38,27107,67,1,3600.116,3600.098,11.442,7.000000000000003,2.400946210716931e7,1.665982932272838e7,2.4009462107169315e7,8,15,0.1,3
39,30354,92,1,3600.072,3600.036,9.919,3.666666666666666,1.9862335100831423e7,1.783833389649799e7,1.9862335100831427e7,8,15,0.1,3
3,s,63,1,i,3600.028,9.529,10.125,a,1.701845406163151e7,2.814558608369696e7,8,15,0.1,3
40,27012,75,1,3600.083,3600.041,10.216,8.857142857142858,2.218215084628927e7,1.5289622802724684e7,2.23074704377345e7,8,15,0.1,3
41,25540,74,1,3600.218,3600.078,13.213,6.888888888888889,2.3412940607385486e7,1.4601923133571818e7,2.341294060738549e7,8,15,0.1,3
42,29142,65,1,3600.12,3600.039,8.875,12.0,2.7716168734282963e7,1.6345786201214677e7,2.771616873428297e7,8,15,0.1,3
43,s,74,1,i,3600.05,9.339,9.333333333333332,a,1.8004254151379902e7,2.9137913093259577e7,8,15,0.1,3
44,s,65,1,i,3600.045,10.548,11.899999999999999,a,1.9793282003863536e7,3.348626258311861e7,8,15,0.1,3
45,s,55,1,i,3600.096,12.53,12.428571428571423,a,1.879887118946819e7,3.2512858246896014e7,8,15,0.1,3
46,s,69,1,i,3600.037,9.853,11.363636363636363,a,2.17680184190145e7,3.903154898039708e7,8,15,0.1,3
