instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb
25,24055,42,1,3600.144,3600.028,10.245,12.166666666666668,1.0e20,1.5576326980971454e7,3.705442237288461e7
26,25027,43,1,3600.063,3600.031,9.992,13.444444444444445,3.330554630974638e7,1.4524639125439564e7,3.330554630974638e7
27,22083,48,1,3600.087,3600.042,10.18,10.000000001100005,1.0e20,1.237210402679585e7,2.6289003736442175e7
28,23516,42,1,3600.014,3600.055,10.048,11.222222222222221,1.0e20,1.1580305593686782e7,2.5745027317760058e7
29,24350,45,1,3600.177,3600.061,10.354,12.625,1.0e20,1.3849238215201719e7,3.0215748647092707e7
2,24799,43,1,3600.059,3600.051,9.888,8.5,1.0e20,7.940552933683771e6,1.653400754527122e7
30,25656,48,1,3600.046,3600.031,10.182,8.222222222222221,1.8856032006306004e7,9.100157974519921e6,1.8856032006306e7
31,24773,50,1,3600.018,3600.028,10.079,7.999999999999992,1.0e20,1.3604992876518764e7,2.764816119344063e7
32,21305,57,1,3600.11,3600.071,14.553,9.666666666666666,1.0e20,1.0544784013340905e7,2.340764645869537e7
33,22455,53,1,3600.149,3600.094,10.656,10.100000000000001,1.0e20,1.276594620489679e7,2.878150150650062e7
34,28065,50,1,3600.012,3600.028,9.488,6.777777777777779,1.0e20,7.2935473149646465e6,1.5047933805035273e7
35,25800,42,1,3600.042,3600.051,9.328,12.333333333333332,1.0e20,1.5083658088084433e7,3.191136101062399e7
36,25833,49,1,3600.194,3600.047,9.862,7.0,1.6498215224322101e7,8.88417903672457e6,1.64982152243221e7
37,26514,51,1,3600.178,3600.028,9.654,11.333333333333334,1.0e20,1.0706321829762446e7,2.3777136852275256e7
38,26798,58,1,3600.178,3600.027,9.332,10.0,1.0e20,1.1755294114984259e7,2.5188591276747555e7
39,23611,46,1,3600.137,3600.06,10.774,9.444444445488891,2.073595127362171e7,1.0998572962524962e7,2.0735951273621704e7
3,24506,52,1,3600.192,3600.056,10.864,13.0,1.0e20,1.3566533582127444e7,2.9746123918588936e7
40,25199,57,1,3600.033,3600.065,10.649,6.0,1.2938621968641743e7,7.953343983285375e6,1.2938621968641749e7
41,24774,51,1,3600.269,3600.058,9.393,9.399999999999999,2.7252823941388316e7,1.3505387967348026e7,2.725282394138832e7
42,24694,52,1,3600.077,3600.045,9.328,10.333333333333334,1.0e20,1.170047576063148e7,2.4485593232169252e7
43,24038,48,1,3600.037,3600.04,9.924,12.000000000000002,1.0e20,1.3352151453300986e7,2.953875795763614e7
44,25388,51,1,3600.103,3600.077,10.518,10.166666666666666,1.9924065573182486e7,1.1385941923172707e7,1.9924065573182486e7
45,25461,48,1,3600.003,3600.042,9.848,10.555555555555555,1.9779804941836607e7,9.062687085206997e6,1.9779804941836603e7
46,24407,53,1,3600.013,3600.046,9.929,10.0,1.770216165497046e7,9.062750072471479e6,1.7702161654970456e7
47,24552,56,1,3600.255,3600.072,10.557,11.0,2.5023095635492414e7,1.1305473835382156e7,2.5023095635492407e7
48,24305,55,1,3600.172,3600.068,10.489,11.416666666666666,1.0e20,1.3738956746708028e7,2.8681813747033477e7
49,25495,48,1,3600.2,3600.053,9.567,10.181818181818182,1.0e20,1.1752284846723283e7,2.6387892003404636e7
4,24473,45,1,3600.07,3600.048,10.048,11.888888888888879,1.0e20,1.7865572156583484e7,3.025155404959948e7
50,27095,53,1,3600.108,3600.027,9.286,11.857142857142852,2.511804342779971e7,1.303437916684367e7,2.5118043427799705e7
5,24745,50,1,3600.051,3600.058,10.192,10.454545454545455,1.0e20,1.2442135961575259e7,2.395334501068777e7
6,25512,45,1,3600.14,3600.078,9.631,10.28571428571428,1.0e20,1.3516309015997099e7,2.7509778545525823e7
7,27196,44,1,3600.193,3600.036,9.887,10.0,1.7845034406448156e7,8.482704273862166e6,1.7845034406448152e7
8,23977,42,1,3600.06,3600.078,10.681,10.0,1.0e20,9.332771296374982e6,1.8889502087094273e7
9,21135,48,1,3600.173,3600.041,10.785,9.5,1.0e20,1.4013501959253408e7,3.3337186985151194e7
